cad0,cad1,cad2,cad3,cad4,cad5,cad6,cad7,cad8,cad9,dv0,dv1,dv2,dv3,dv4,dv5,dv6,dv7,dv8,dv9,y
1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,2
1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,-137
1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,141
0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,81
1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,-29
0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,207
0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,-104
1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,103
1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,-122
1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,-49
0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,93
0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,64
1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,-86
0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,11
1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,25
1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,-36
0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,-84
0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,69
1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,-40
0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,93
1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,65
0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,-27
0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,34
0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2
0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,13
1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,4
1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,26
1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,-47
0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,157
1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,-40
0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,-23
0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,-51
1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,-55
1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,139
0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,-131
0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,126
1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,-110
0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,42
0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,-101
1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,-198
0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,88
1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,71
1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,-68
0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,376
1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,-58
1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,19
1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,-47
1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,-30
0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,146
1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,11
1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,44
1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,34
0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,118
1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,-65
1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,33
0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,129
1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,-47
0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,53
1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,146
1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,-35
0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,-132
0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,6
1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,76
1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,-94
1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,-47
1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,159
0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,-90
0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,-59
1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,213
0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,60
0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,-61
1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,-131
1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,-150
1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,-117
0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,-13
1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,-87
1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,45
0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,-176
1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,77
0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,276
1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,-21
0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,33
1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,-12
0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,-7
0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,10
1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,126
0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,-178
1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,11
0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,-39
0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,-78
1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,-18
1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,10
1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,-100
0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,-12
0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,-30
1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,-153
0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,-31
1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,-12
1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,78
1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,75
1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,109
1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,-4
1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,88
1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,65
1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,28
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,63
0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,93
0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,-111
1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,73
0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,25
0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,5
0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,154
0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,3
1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,33
0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,126
1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,-137
1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,-70
0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,112
1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,104
1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,73
0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,27
1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,6
0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,71
0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,-102
0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,-60
0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,38
1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,25
1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,-84
1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,161
1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,8
0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,-146
1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,-86
1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,-32
0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,123
1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,84
1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,28
0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,-18
0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,84
0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,5
1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,-27
0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,56
1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,12
1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,-63
1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,-2
0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,67
0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,-147
1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,-55
0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,72
1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,-59
1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,96
0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,120
0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,68
1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,-75
1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,31
1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,-37
0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,-25
0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,33
0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,17
0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,-62
0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,4
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,-192
0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,187
1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,-129
0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,148
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,265
0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,37
0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,70
0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,14
0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,17
1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,-58
0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,41
0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,-73
0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,-117
1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,-121
1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,40
0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,-57
0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,304
1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,-131
1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,-34
0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,61
0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,156
0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,-10
1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,57
1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,-69
0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,-18
0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,32
0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,-53
1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,26
0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-125
1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,12
0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,73
0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,4
1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,-8
0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,25
1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,-118
1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,111
1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,19
0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,-59
0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,-48
0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,-59
1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,53
1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,165
1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,56
0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,19
1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,26
0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,71
1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,-74
0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,-40
1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,-25
1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,91
0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,41
1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,-37
0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,-56
0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,-112
0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,-9
0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,87
1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,21
0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,81
0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,90
1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,-60
1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,103
1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,-129
1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,-61
1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,-1
0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,-28
0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,140
0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,-34
1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,98
0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,67
1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,-43
1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,-19
1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,-76
0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,235
0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,-100
0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,-193
0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,11
0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,79
1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,16
0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,-127
0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,128
0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,-72
1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,118
0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,-81
1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,-108
1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,-46
1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,-181
1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,82
1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,11
1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,149
1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,-94
0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,-113
0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,25
0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,-39
1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,-109
1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,-68
1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,-55
0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,116
1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,26
1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,10
0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,68
0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,11
0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,-305
0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,53
1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,196
0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,28
0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,43
1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,-150
1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,-7
0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,105
1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,-219
0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,-82
1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,-28
1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,148
1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,-75
0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,90
1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,-89
1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,76
1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,39
0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,54
0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,-109
1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,-164
1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,31
1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,-120
0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,79
1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,-180
1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,110
0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,-146
1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,73
1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,-112
0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,-20
0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,3
0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,-132
1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,-74
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,105
0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-122
0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,4
1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,-55
1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,109
0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,-120
1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,240
1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,10
0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,124
0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,-269
1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,-73
1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,56
0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,-24
1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,-15
0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,-60
0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,184
0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,88
1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,-211
0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,124
1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,75
1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,-92
0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,59
1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,10
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,66
1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,-6
1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,-150
1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,-102
0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,5
0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,-102
0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,166
1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,-36
1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,-42
0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,103
1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,75
